shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
20178,39.771232,-86.154310,30002
20178,39.771456,-86.154302,30003
20178,39.771929,-86.154284,30004
20178,39.772384,-86.154267,30005
20178,39.772384,-86.154267,40001
20178,39.772630,-86.154258,40002
20178,39.773333,-86.154231,40003
20178,39.773640,-86.154219,40004
20178,39.773749,-86.154214,40005
20178,39.773749,-86.154214,50001
20178,39.774028,-86.154204,50002
20178,39.774728,-86.154176,50003
20178,39.775425,-86.154149,50004
20178,39.775409,-86.153456,50005
20178,39.775404,-86.153242,50006
20178,39.775387,-86.152498,50007
20178,39.775385,-86.152337,50008
20178,39.775509,-86.152331,50009
20178,39.775871,-86.152317,50010
20178,39.775871,-86.152317,60001
20178,39.776689,-86.152286,60002
20178,39.777255,-86.152266,60003
20178,39.777770,-86.152246,60004
20178,39.777770,-86.152246,70001
20178,39.777868,-86.152242,70002
20178,39.778271,-86.152219,70003
20178,39.778429,-86.152213,70004
20178,39.778721,-86.152204,70005
20178,39.778958,-86.152196,70006
20178,39.778958,-86.152196,80001
20178,39.779035,-86.152194,80002
20178,39.779594,-86.152176,80003
20178,39.780095,-86.152160,80004
20178,39.780596,-86.152144,80005
20178,39.780847,-86.152135,80006
20178,39.780847,-86.152135,90001
20178,39.781026,-86.152129,90002
20178,39.781051,-86.152130,90003
20178,39.781075,-86.152134,90004
20178,39.781086,-86.152136,90005
20178,39.781100,-86.152137,90006
20178,39.781124,-86.152138,90007
20178,39.781525,-86.152124,90008
20178,39.781912,-86.152111,90009
20178,39.781934,-86.152112,90010
20178,39.781956,-86.152116,90011
20178,39.781977,-86.152123,90012
20178,39.781990,-86.152128,90013
20178,39.781997,-86.152133,90014
20178,39.782020,-86.152142,90015
20178,39.782041,-86.152148,90016
20178,39.782063,-86.152152,90017
20178,39.782085,-86.152154,90018
20178,39.782828,-86.152159,90019
20178,39.782828,-86.152159,100001
20178,39.783008,-86.152160,100002
20178,39.783214,-86.152162,100003
20178,39.784376,-86.152170,100004
20178,39.784376,-86.152170,110001
20178,39.784479,-86.152171,110002
20178,39.785510,-86.152179,110003
20178,39.787006,-86.152190,110004
20178,39.787391,-86.152193,110005
20178,39.787391,-86.152193,120001
20178,39.787479,-86.152194,120002
20178,39.787951,-86.152198,120003
20178,39.788354,-86.152200,120004
20178,39.788370,-86.152202,120005
20178,39.788386,-86.152207,120006
20178,39.788401,-86.152215,120007
20178,39.788414,-86.152227,120008
20178,39.788426,-86.152241,120009
20178,39.788438,-86.152256,120010
20178,39.788452,-86.152267,120011
20178,39.788467,-86.152276,120012
20178,39.788482,-86.152281,120013
20178,39.788498,-86.152283,120014
20178,39.788682,-86.152286,120015
20178,39.788682,-86.152286,130001
20178,39.789181,-86.152297,130002
20178,39.790148,-86.152316,130003
20178,39.790692,-86.152327,130004
20178,39.790692,-86.152327,140001
20178,39.791003,-86.152333,140002
20178,39.791695,-86.152348,140003
20178,39.792562,-86.152365,140004
20178,39.792631,-86.152365,140005
20178,39.792700,-86.152363,140006
20178,39.792996,-86.152364,140007
20178,39.792996,-86.152364,150001
20178,39.793878,-86.152366,150002
20178,39.795728,-86.152373,150003
20178,39.795728,-86.152373,160001
20178,39.795798,-86.152373,160002
20178,39.796666,-86.152371,160003
20178,39.797256,-86.152377,160004
20178,39.797256,-86.152377,170001
20178,39.797390,-86.152379,170002
20178,39.797394,-86.152033,170003
20178,39.797398,-86.151681,170004
20178,39.797402,-86.151400,170005
20178,39.797404,-86.151203,170006
20178,39.797408,-86.150883,170007
20178,39.797415,-86.150215,170008
20178,39.797419,-86.149801,170009
20178,39.797422,-86.149745,170010
20178,39.797425,-86.149721,170011
20178,39.797425,-86.149721,180001
20178,39.797429,-86.149690,180002
20178,39.797440,-86.149636,180003
20178,39.797455,-86.149584,180004
20178,39.797483,-86.149509,180005
20178,39.797555,-86.149320,180006
20178,39.797572,-86.149266,180007
20178,39.797584,-86.149209,180008
20178,39.797592,-86.149151,180009
20178,39.797595,-86.149093,180010
20178,39.797599,-86.148742,180011
20178,39.797606,-86.148196,180012
20178,39.797606,-86.148196,190001
20178,39.797610,-86.147952,190002
20178,39.797620,-86.147162,190003
20178,39.797626,-86.146738,190004
20178,39.797629,-86.146516,190005
20178,39.797629,-86.146516,200001
20178,39.797631,-86.146372,200002
20178,39.797641,-86.145582,200003
20178,39.797647,-86.145183,200004
20178,39.797651,-86.144900,200005
20178,39.797655,-86.144756,200006
20178,39.797991,-86.144757,200007
20178,39.797991,-86.144757,210001
20178,39.799314,-86.144761,210002
20178,39.799314,-86.144761,220001
20178,39.799425,-86.144761,220002
20178,39.801167,-86.144769,220003
20178,39.801167,-86.144769,230001
20178,39.801248,-86.144770,230002
20178,39.802929,-86.144779,230003
20178,39.802929,-86.144779,240001
20178,39.803004,-86.144779,240002
20178,39.803073,-86.144776,240003
20178,39.803143,-86.144771,240004
20178,39.804187,-86.144778,240005
20178,39.804187,-86.144778,250001
20178,39.804255,-86.144779,250002
20178,39.805345,-86.144787,250003
20178,39.805345,-86.144787,260001
20178,39.805438,-86.144787,260002
20178,39.805999,-86.144792,260003
20178,39.806784,-86.144798,260004
20178,39.806787,-86.144798,260005
20178,39.806787,-86.144798,270001
20178,39.806883,-86.144794,270002
20178,39.806982,-86.144790,270003
20178,39.807780,-86.144794,270004
20178,39.807832,-86.144796,270005
20178,39.807884,-86.144800,270006
20178,39.808383,-86.144852,270007
20178,39.808539,-86.144873,270008
20178,39.808668,-86.144896,270009
20178,39.808766,-86.144728,270010
20178,39.808828,-86.144626,270011
20178,39.808894,-86.144528,270012
20178,39.808964,-86.144434,270013
20178,39.809036,-86.144345,270014
20178,39.809112,-86.144260,270015
20178,39.809206,-86.144167,270016
20178,39.809303,-86.144080,270017
20178,39.809404,-86.144001,270018
20178,39.809508,-86.143929,270019
20178,39.809615,-86.143865,270020
20178,39.809725,-86.143809,270021
20178,39.809837,-86.143761,270022
20178,39.809951,-86.143721,270023
20178,39.810066,-86.143690,270024
20178,39.810183,-86.143666,270025
20178,39.810300,-86.143652,270026
20178,39.810378,-86.143648,270027
20178,39.810386,-86.143481,270028
20178,39.810397,-86.143339,270029
20178,39.810412,-86.143199,270030
20178,39.810429,-86.143060,270031
20178,39.810604,-86.141828,270032
20178,39.810616,-86.141731,270033
20178,39.810625,-86.141633,270034
20178,39.810859,-86.141643,270035
20178,39.811004,-86.141629,270036
20178,39.811004,-86.141629,280001
20178,39.811231,-86.141607,280002
20178,39.811928,-86.141437,280003
20178,39.813101,-86.141150,280004
20178,39.813101,-86.141150,290001
20178,39.813228,-86.141120,290002
20178,39.814272,-86.140865,290003
20178,39.814272,-86.140865,300001
20178,39.814551,-86.140796,300002
20178,39.814695,-86.140734,300003
20178,39.814933,-86.140445,300004
20178,39.815279,-86.139909,300005
20178,39.815452,-86.139292,300006
20178,39.815452,-86.139292,310001
20178,39.815489,-86.139161,310002
20178,39.815504,-86.139103,310003
20178,39.815515,-86.139045,310004
20178,39.815527,-86.138987,310005
20178,39.815542,-86.138929,310006
20178,39.815734,-86.138270,310007
20178,39.815768,-86.138152,310008
20178,39.815896,-86.137720,310009
20178,39.815896,-86.137720,320001
20178,39.815961,-86.137499,320002
20178,39.816378,-86.136064,320003
20178,39.816388,-86.136031,320004
20178,39.816388,-86.136031,330001
20178,39.816604,-86.135293,330002
20178,39.816942,-86.135137,330003
20178,39.817256,-86.134975,330004
20178,39.817919,-86.134601,330005
20178,39.817919,-86.134601,340001
20178,39.817958,-86.134579,340002
20178,39.817969,-86.134574,340003
20178,39.817982,-86.134571,340004
20178,39.817994,-86.134571,340005
20178,39.818006,-86.134573,340006
20178,39.818018,-86.134577,340007
20178,39.818030,-86.134584,340008
20178,39.818032,-86.134082,340009
20178,39.818034,-86.133347,340010
20178,39.818037,-86.132773,340011
20178,39.818037,-86.132773,350001
20178,39.818037,-86.132614,350002
20178,39.818040,-86.131877,350003
20178,39.818042,-86.131282,350004
20178,39.818042,-86.131282,360001
20178,39.818043,-86.131145,360002
20178,39.818052,-86.129803,360003
20178,39.818052,-86.129803,370001
20178,39.818053,-86.129657,370002
20178,39.818058,-86.128915,370003
20178,39.818063,-86.128173,370004
20178,39.818065,-86.127921,370005
20178,39.818065,-86.127921,380001
20178,39.818072,-86.126946,380002
20178,39.818075,-86.126411,380003
20178,39.818078,-86.125982,380004
20178,39.818078,-86.125982,390001
20178,39.818080,-86.125718,390002
20178,39.818090,-86.124235,390003
20178,39.818090,-86.124235,400001
20178,39.818091,-86.124060,400002
20178,39.818100,-86.122868,400003
20178,39.818108,-86.121672,400004
20178,39.818109,-86.121175,400005
20178,39.818109,-86.121175,410001
20178,39.818112,-86.120260,410002
20178,39.818112,-86.120260,420001
20178,39.818113,-86.120081,420002
20178,39.818116,-86.118938,420003
20178,39.818118,-86.118372,420004
20178,39.818118,-86.118349,420005
20178,39.818118,-86.118349,430001
20178,39.818123,-86.116896,430002
20178,39.818123,-86.116896,440001
20178,39.818123,-86.116716,440002
20178,39.818128,-86.115191,440003
20178,39.818128,-86.115191,450001
20178,39.818128,-86.115061,450002
20178,39.818133,-86.113405,450003
20178,39.818137,-86.112364,450004
20178,39.818137,-86.112364,460001
20178,39.818137,-86.112189,460002
20178,39.818146,-86.109899,460003
20178,39.818147,-86.109737,460004
20178,39.818147,-86.109737,470001
20178,39.818147,-86.109528,470002
20178,39.818151,-86.108548,470003
20178,39.818151,-86.108548,480001
20178,39.818152,-86.108384,480002
20178,39.818155,-86.107572,480003
20178,39.818157,-86.107044,480004
20178,39.818157,-86.107044,490001
20178,39.818157,-86.107044,490002
20178,39.818162,-86.105718,490003
20178,39.818166,-86.104515,490004
20178,39.818166,-86.104515,500001
20178,39.818167,-86.104302,500002
20178,39.818170,-86.103501,500003
20178,39.818173,-86.102877,500004
20178,39.818173,-86.102877,510001
20178,39.818173,-86.102682,510002
20178,39.818187,-86.101412,510003
20178,39.818198,-86.100297,510004
20178,39.818198,-86.100297,520001
20178,39.818199,-86.100163,520002
20178,39.818211,-86.099045,520003
20178,39.818221,-86.098075,520004
20178,39.818221,-86.098075,530001
20178,39.818222,-86.097918,530002
20178,39.818235,-86.096676,530003
20178,39.818248,-86.095356,530004
20178,39.818248,-86.095356,540001
20178,39.818250,-86.095191,540002
20178,39.818253,-86.094915,540003
20178,39.818265,-86.093772,540004
20178,39.818276,-86.092704,540005
20178,39.818276,-86.092704,550001
20178,39.818277,-86.092604,550002
20178,39.818292,-86.091134,550003
20178,39.818299,-86.090403,550004
20178,39.818299,-86.090403,560001
20178,39.818301,-86.090179,560002
20178,39.818314,-86.088957,560003
20178,39.818324,-86.087898,560004
20178,39.818324,-86.087898,570001
20178,39.818326,-86.087733,570002
20178,39.818340,-86.086370,570003
20178,39.818352,-86.085135,570004
20178,39.818352,-86.085135,580001
20178,39.818354,-86.085007,580002
20178,39.818368,-86.083630,580003
20178,39.818367,-86.083191,580004
20178,39.818367,-86.083191,590001
20178,39.818365,-86.081908,590002
20178,39.818363,-86.080354,590003
20178,39.818363,-86.080354,600001
20178,39.818362,-86.080184,600002
20178,39.818360,-86.078900,600003
20178,39.818360,-86.078457,600004
20178,39.818359,-86.077872,600005
20178,39.818359,-86.077872,610001
20178,39.818359,-86.077718,610002
20178,39.818357,-86.076534,610003
20178,39.818351,-86.073316,610004
20178,39.818351,-86.073316,620001
20178,39.818351,-86.072994,620002
20178,39.818347,-86.071818,620003
20178,39.818341,-86.069485,620004
20178,39.818338,-86.067986,620005
20178,39.818338,-86.067986,630001
20178,39.818330,-86.064707,630002
20178,39.818332,-86.064220,630003
20178,39.818332,-86.064220,640001
20178,39.818357,-86.058631,640002
20178,39.818357,-86.058631,650001
20178,39.818373,-86.054950,650002
20178,39.818373,-86.054950,660001
20178,39.818382,-86.052789,660002
20178,39.818382,-86.052789,670001
20178,39.818383,-86.052611,670002
20178,39.818385,-86.052317,670003
20178,39.818389,-86.051200,670004
20178,39.818390,-86.051034,670005
20178,39.818390,-86.051034,680001
20178,39.818410,-86.046427,680002
20178,39.818410,-86.046427,690001
20178,39.818413,-86.045741,690002
20178,39.816683,-86.045721,690003
20178,39.816053,-86.045713,690004
20178,39.816053,-86.045713,700001
20178,39.815858,-86.045711,700002
20178,39.813745,-86.045685,700003
20178,39.813745,-86.045685,710001
20178,39.811675,-86.045660,710002
20178,39.811073,-86.045653,710003
20178,39.811072,-86.044510,710004
20178,39.811072,-86.044510,720001
20178,39.811069,-86.041498,720002
20178,39.811068,-86.040235,720003
20178,39.811068,-86.040097,720004
20178,39.811068,-86.040097,730001
20178,39.811067,-86.038906,730002
20178,39.811065,-86.036182,730003
20178,39.811066,-86.035845,730004
20178,39.811067,-86.035630,730005
20178,39.811068,-86.035239,730006
20178,39.811069,-86.035017,730007
20178,39.811069,-86.035017,740001
20178,39.811070,-86.034836,740002
20178,39.811079,-86.032878,740003
20178,39.811083,-86.032691,740004
20178,39.811093,-86.032505,740005
20178,39.811110,-86.032318,740006
20178,39.811124,-86.032186,740007
20178,39.811142,-86.031996,740008
20178,39.811144,-86.031949,740009
20178,39.811144,-86.031949,750001
20178,39.811152,-86.031804,750002
20178,39.811156,-86.031613,750003
20178,39.811157,-86.030938,750004
20178,39.811155,-86.030790,750005
20178,39.811149,-86.030643,750006
20178,39.811139,-86.030496,750007
20178,39.811110,-86.030126,750008
20178,39.811099,-86.029970,750009
20178,39.811098,-86.029939,750010
20178,39.811098,-86.029939,760001
20178,39.811094,-86.029815,760002
20178,39.811092,-86.029669,760003
20178,39.811103,-86.027042,760004
20178,39.811106,-86.026946,760005
20178,39.811114,-86.026851,760006
20178,39.811127,-86.026757,760007
20178,39.811142,-86.026657,760008
20178,39.811151,-86.026556,760009
20178,39.811155,-86.026454,760010
20178,39.811157,-86.026273,760011
20178,39.811157,-86.026273,770001
20178,39.811186,-86.024150,770002
20178,39.811186,-86.024150,780001
20178,39.811252,-86.019307,780002
20178,39.811261,-86.018523,780003
20178,39.811261,-86.018523,790001
20178,39.811265,-86.018186,790002
20178,39.811313,-86.014180,790003
20178,39.811313,-86.014180,800001
20178,39.811315,-86.014022,800002
20178,39.811339,-86.011949,800003
20178,39.811339,-86.011949,810001
20178,39.811354,-86.010710,810002
20178,39.811366,-86.009731,810003
20178,39.811834,-86.009738,810004
20178,39.811834,-86.009738,820001
20178,39.815286,-86.009793,820002
20178,39.816638,-86.009815,820003
20178,39.816633,-86.009992,820004
20178,39.816631,-86.010394,820005
20178,39.816631,-86.010394,830001
20178,39.816617,-86.012930,830002
20178,39.816604,-86.015268,830003
20178,39.816604,-86.015268,840001
20178,39.816603,-86.015474,840002
20178,39.816595,-86.016818,840003
20178,39.816590,-86.017572,840004
20178,39.816587,-86.017802,840005
20178,39.816587,-86.017802,850001
20178,39.816584,-86.018019,850002
20178,39.816548,-86.020562,850003
20178,39.816521,-86.022536,850004
20184,39.805328,-86.045163,10001
20184,39.804818,-86.045160,10002
20184,39.804819,-86.044861,10003
20184,39.804654,-86.044864,10004
20184,39.804017,-86.044872,10005
20184,39.804017,-86.044872,20001
20184,39.803896,-86.044874,20002
20184,39.803894,-86.045635,20003
20184,39.804701,-86.045647,20004
20184,39.804701,-86.045647,30001
20184,39.805865,-86.045664,30002
20184,39.806676,-86.045602,30003
20184,39.811073,-86.045653,30004
20184,39.811675,-86.045660,30005
20184,39.813623,-86.045684,30006
20184,39.813623,-86.045684,40001
20184,39.815858,-86.045711,40002
20184,39.816132,-86.045714,40003
20184,39.816132,-86.045714,50001
20184,39.816683,-86.045721,50002
20184,39.818413,-86.045741,50003
20184,39.818410,-86.046409,50004
20184,39.818410,-86.046409,60001
20184,39.818390,-86.051052,60002
20184,39.818390,-86.051052,70001
20184,39.818389,-86.051200,70002
20184,39.818385,-86.052317,70003
20184,39.818384,-86.052397,70004
20184,39.818384,-86.052397,80001
20184,39.818383,-86.052611,80002
20184,39.818373,-86.054871,80003
20184,39.818373,-86.054871,90001
20184,39.818330,-86.064707,90002
20184,39.818332,-86.065337,90003
20184,39.818332,-86.065337,100001
20184,39.818338,-86.068160,100002
20184,39.818338,-86.068160,110001
20184,39.818341,-86.069485,110002
20184,39.818347,-86.071818,110003
20184,39.818350,-86.072807,110004
20184,39.818350,-86.072807,120001
20184,39.818351,-86.072994,120002
20184,39.818357,-86.076534,120003
20184,39.818358,-86.077610,120004
20184,39.818358,-86.077610,130001
20184,39.818359,-86.077718,130002
20184,39.818360,-86.078457,130003
20184,39.818360,-86.078900,130004
20184,39.818362,-86.080184,130005
20184,39.818363,-86.080451,130006
20184,39.818363,-86.080451,140001
20184,39.818365,-86.081908,140002
20184,39.818367,-86.082907,140003
20184,39.818367,-86.082907,150001
20184,39.818368,-86.083630,150002
20184,39.818355,-86.084875,150003
20184,39.818355,-86.084875,160001
20184,39.818354,-86.085007,160002
20184,39.818340,-86.086370,160003
20184,39.818328,-86.087548,160004
20184,39.818328,-86.087548,170001
20184,39.818326,-86.087733,170002
20184,39.818315,-86.088773,170003
20184,39.818315,-86.088773,180001
20184,39.818314,-86.088957,180002
20184,39.818301,-86.090179,180003
20184,39.818292,-86.091134,180004
20184,39.818278,-86.092421,180005
20184,39.818278,-86.092421,190001
20184,39.818277,-86.092604,190002
20184,39.818265,-86.093772,190003
20184,39.818255,-86.094714,190004
20184,39.818255,-86.094714,200001
20184,39.818253,-86.094915,200002
20184,39.818250,-86.095191,200003
20184,39.818235,-86.096676,200004
20184,39.818225,-86.097683,200005
20184,39.818225,-86.097683,210001
20184,39.818222,-86.097918,210002
20184,39.818211,-86.099045,210003
